Profile: Function timing, sorted by time
Date:    Tue May 18 10:22:43 2004


Program Statistics
------------------
    Command line at 2004 May 18 10:20: "D:\Games\QUAKE\qmb-V1" 
    Total time: 58826.843 millisecond
    Time outside of functions: 341.562 millisecond
    Call depth: 96
    Total functions: 1591
    Total hits: 5771511
    Function coverage: 34.8%
    Overhead Calculated 10
    Overhead Average 10

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 58485.281 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1591
    Hits in module: 5771511
    Module function coverage: 34.8%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
       4.883   0.0        4.883   0.0     1164 _SZ_Clear (common.obj)
       4.829   0.0      200.590   0.3     5274 _GL_CreateSurfaceLightmap (gl_rsurf.obj)
       4.798   0.0        4.798   0.0      433 _Sbar_Changed (sbar.obj)
       4.696   0.0        4.696   0.0     1203 _V_CalcPowerupCshift (view.obj)
       4.641   0.0      123.614   0.2      244 _COM_LoadFile (common.obj)
       4.604   0.0        3.643   0.0      898 _MSG_ReadFloat (common.obj)
       4.593   0.0        4.593   0.0     1203 _SCR_DrawPause (gl_screen.obj)
       4.280   0.0        0.760   0.0     1162 _SetNetTime (net_main.obj)
       4.163   0.0        2.351   0.0        1 _Mod_LoadTexinfo (gl_model.obj)
       4.160   0.0       15.905   0.0     1160 _V_CalcRoll (view.obj)
       4.125   0.0        3.884   0.0      172 _Hunk_HighAllocName (zone.obj)
       4.048   0.0       10.382   0.0      122 _GetWavinfo (snd_mem.obj)
       3.997   0.0    58093.739  99.3        1 _WinMain@16 (sys_win.obj)
       3.853   0.0        2.186   0.0      501 _FindNextChunk (snd_mem.obj)
       3.796   0.0        4.312   0.0     1203 _SCR_SetUpToDrawConsole (gl_screen.obj)
       3.585   0.0       56.727   0.1       19 _GL_MakeAliasModelDisplayLists (gl_mesh.obj)
       3.506   0.0        2.988   0.0     1160 _Host_GetConsoleCommands (host.obj)
       3.413   0.0       43.836   0.1       19 _BuildTris (gl_mesh.obj)
       3.185   0.0        3.185   0.0    11918 _R_TextureAnimation (gl_rsurf.obj)
       3.108   0.0        3.108   0.0     1160 _DoGamma (gl_rmain.obj)
       2.931   0.0        2.931   0.0      140 _Sys_FileClose (sys_win.obj)
       2.857   0.0        2.857   0.0      342 _Hunk_FreeToHighMark (zone.obj)
       2.724   0.0        2.724   0.0     4640 _SignbitsForPlane (gl_rmain.obj)
       2.712   0.0      274.300   0.5     1160 _R_DrawViewModel (gl_rmain.obj)
       2.705   0.0        2.705   0.0     3834 _Sys_PushFPCW_SetHigh (sys_win.obj)
       2.617   0.0      831.851   1.4     2759 _R_SetupAliasBlendedFrame (gl_mesh.obj)
       2.582   0.0      316.040   0.5     2791 _R_DrawBrush (gl_rsurf.obj)
       2.322   0.0        2.322   0.0     1160 _CL_DecayLights (cl_main.obj)
       2.206   0.0        2.206   0.0       52 _InitializeDemData (gl_png.obj)
       2.123   0.0        2.123   0.0      188 _GL_FindTexture (gl_draw.obj)
       2.066   0.0        2.066   0.0    32799 _MSG_ReadShort (common.obj)
       1.957   0.0        1.957   0.0        1 _WIPX_OpenSocket (net_wipx.obj)
       1.885   0.0      592.286   1.0     2320 _GetSoundtime (snd_dma.obj)
       1.859   0.0       20.126   0.0     1163 _Z_Malloc (zone.obj)
       1.857   0.0      146.711   0.3     5987 _Draw_TransPic (gl_draw.obj)
       1.819   0.0        1.819   0.0     1957 _AddFire (gl_rpart.obj)
       1.437   0.0        1.437   0.0        1 _WINS_OpenSocket (net_wins.obj)
       1.396   0.0        1.396   0.0      150 _Sys_FileSeek (sys_win.obj)
       1.324   0.0      115.026   0.2     1160 _R_PushDlights (gl_rlight.obj)
       1.261   0.0        2.718   0.0     1159 _CL_AdjustAngles (cl_input.obj)
       1.227   0.0        0.000   0.0     2320 _angledelta (view.obj)
       1.153   0.0        1.153   0.0    11590 _CL_KeyState (cl_input.obj)
       1.114   0.0        1.114   0.0       52 _png_create_read_struct (libpng12.dll)
       1.054   0.0        1.054   0.0        1 _Hunk_Check (zone.obj)
       1.009   0.0      632.062   1.1        1 _GL_SkinSplitShirt (gl_model.obj)
       0.978   0.0        0.978   0.0     1160 _V_SetContentsColor (view.obj)
       0.808   0.0        0.808   0.0       24 _Hunk_FreeToLowMark (zone.obj)
       0.808   0.0       94.666   0.2        1 _R_InitSky (gl_warp.obj)
       0.800   0.0        0.468   0.0      114 _Con_Print (console.obj)
       0.788   0.0        0.788   0.0     1160 _V_CalcBob (view.obj)
       0.761   0.0        8.562   0.0        1 _WIPX_Init (net_wipx.obj)
       0.733   0.0        0.738   0.0        2 _CDAudio_GetAudioDiskInfo (cd_win.obj)
       0.727   0.0        0.673   0.0      111 _W_GetLumpinfo (wad.obj)
       0.648   0.0      147.359   0.3     5987 _Sbar_DrawTransPic (sbar.obj)
       0.593   0.0        1.989   0.0        1 _SV_Init (sv_main.obj)
       0.587   0.0        0.746   0.0        1 _Host_WriteConfiguration (host.obj)
       0.569   0.0        0.611   0.0        1 _CL_ClearState (cl_main.obj)
       0.568   0.0        0.568   0.0        1 _Math_Init (mathlib.obj)
       0.566   0.0      374.184   0.6        1 _R_InitOtherTextures (gl_rmisc.obj)
       0.546   0.0        0.634   0.0     1204 _Con_CheckResize (console.obj)
       0.544   0.0        0.544   0.0     6268 _Q_strncpy (common.obj)
       0.516   0.0        0.498   0.0        2 _R_ClearParticles (gl_rpart.obj)
       0.471   0.0        0.473   0.0        1 _CL_Init (cl_main.obj)
       0.468   0.0        0.468   0.0      243 _va (common.obj)
       0.431   0.0        0.431   0.0     1160 _V_AddIdle (view.obj)
       0.417   0.0        0.418   0.0        1 _Mod_Init (gl_model.obj)
       0.412   0.0        0.472   0.0        1 _Mod_MakeHull0 (gl_model.obj)
       0.410   0.0        7.533   0.0        1 _PR_Init (pr_edict.obj)
       0.377   0.0        0.376   0.0        1 _Check_Gamma (gl_vidnt.obj)
       0.338   0.0        0.337   0.0        1 _CDAudio_Shutdown (cd_win.obj)
       0.320   0.0        0.320   0.0     1160 _CL_UpdateTEnts (cl_tent.obj)
       0.303   0.0    13766.744  23.5        1 _Mod_LoadTextures (gl_model.obj)
       0.288   0.0        0.288   0.0      184 _COM_SkipPath (common.obj)
       0.280   0.0        0.000   0.0        1 _Host_InitCommands (host_cmd.obj)
       0.258   0.0        0.249   0.0        1 _CheckMultiTextureExtensions (gl_vidnt.obj)
       0.258   0.0        0.258   0.0     1325 _V_CalcBlend (view.obj)
       0.256   0.0        0.256   0.0       10 _Img_HasFullbrights (gl_model.obj)
       0.241   0.0        0.241   0.0      622 _Mod_LoadAliasFrame (gl_model.obj)
       0.223   0.0        0.223   0.0       52 _png_read_update_info (libpng12.dll)
       0.218   0.0        0.218   0.0       52 _mypng_struct_destroy (gl_png.obj)
       0.215   0.0        0.950   0.0        1 _GL_Init (gl_vidnt.obj)
       0.199   0.0        0.190   0.0        2 _R_InitTextures (gl_rmisc.obj)
       0.195   0.0        0.195   0.0      144 _findhandle (sys_win.obj)
       0.176   0.0        0.176   0.0        2 _IN_ClearStates (in_win.obj)
       0.145   0.0        0.145   0.0        1 _Sys_mkdir (sys_win.obj)
       0.139   0.0        0.139   0.0      309 _Q_atof (common.obj)
       0.139   0.0       18.996   0.0        1 _NET_Init (net_main.obj)
       0.138   0.0     6617.551  11.3       19 _Mod_LoadAllSkins (gl_model.obj)
       0.135   0.0        0.135   0.0        1 _Cvar_WriteVariables (cvar.obj)
       0.134   0.0        0.134   0.0        1 _SND_InitScaletable (snd_mix.obj)
       0.130   0.0        0.130   0.0      470 _Sys_Printf (sys_win.obj)
       0.122   0.0        0.122   0.0        2 _S_BlockSound (snd_win.obj)
       0.121   0.0        0.121   0.0        3 _BuildGammaTable (view.obj)
       0.111   0.0    10475.874  17.9        1 _Host_Init (host.obj)
       0.093   0.0        0.093   0.0        1 _WINS_CloseSocket (net_wins.obj)
       0.092   0.0        0.544   0.0        4 _S_ClearBuffer (snd_dma.obj)
       0.091   0.0        0.091   0.0       52 _mypng_struct_create (gl_png.obj)
       0.087   0.0        0.021   0.0        1 _Key_WriteBindings (keys.obj)
       0.081   0.0        0.079   0.0        1 _VID_InitDIB (gl_vidnt.obj)
       0.079   0.0     4104.849   7.0      118 _Con_Printf (console.obj)
       0.077   0.0        0.078   0.0        2 _IN_DeactivateMouse (in_win.obj)
       0.070   0.0        0.070   0.0        1 _WIPX_CloseSocket (net_wipx.obj)
       0.060   0.0        0.060   0.0      235 _COM_FileBase (common.obj)
       0.060   0.0       27.422   0.0        1 _CL_PlayDemo_f (cl_demo.obj)
       0.056   0.0        0.055   0.0        1 _CL_StopPlayback (cl_demo.obj)
       0.054   0.0        0.054   0.0      106 _Mod_DecompressVis (gl_model.obj)
       0.048   0.0        0.056   0.0        2 _CL_NewTranslation (cl_parse.obj)
       0.047   0.0        0.027   0.0        1 _CheckCombineExtension (gl_vidnt.obj)
       0.035   0.0       11.791   0.0        1 _CL_InitTEnts (cl_tent.obj)
       0.035   0.0        0.035   0.0        3 _IN_ActivateMouse (in_win.obj)
       0.032   0.0        0.000   0.0        2 _Cvar_SetValue (cvar.obj)
       0.031   0.0        0.031   0.0       52 _png_create_info_struct (libpng12.dll)
       0.029   0.0      488.261   0.8        1 _R_NewMap (gl_rmisc.obj)
       0.028   0.0     5379.165   9.2        1 _Draw_Init (gl_draw.obj)
       0.028   0.0        0.000   0.0        1 _Key_Init (keys.obj)
       0.026   0.0        0.057   0.0        1 _IN_StartupMouse (in_win.obj)
       0.024   0.0        0.024   0.0        2 _IN_ShowMouse (in_win.obj)
       0.024   0.0        0.024   0.0        2 _R_ClearHuds (gl_hud.obj)
       0.023   0.0        0.043   0.0        1 _Host_ClearMemory (host.obj)
       0.023   0.0        0.525   0.0        1 _Mod_LoadEntities (gl_model.obj)
       0.022   0.0        0.022   0.0        1 _Mod_ClearAll (gl_model.obj)
       0.021   0.0        0.603   0.0        4 _S_StopAllSounds (snd_dma.obj)
       0.020   0.0        0.020   0.0        1 _Loop_Init (net_loop.obj)
       0.018   0.0        0.000   0.0        1 _Bot_Init (bot.obj)
       0.018   0.0        0.052   0.0        1 _R_InitHuds (gl_hud.obj)
       0.017   0.0      701.513   1.2        1 _Sys_Quit (sys_win.obj)
       0.014   0.0        0.014   0.0        2 _IN_HideMouse (in_win.obj)
       0.013   0.0        0.012   0.0        1 _WIPX_GetSocketAddr (net_wipx.obj)
       0.012   0.0        0.012   0.0       52 _png_sig_cmp (libpng12.dll)
       0.012   0.0        0.013   0.0        5 _Con_SafePrintf (console.obj)
       0.012   0.0        0.012   0.0        3 _R_TranslatePlayerSkin (gl_rmisc.obj)
       0.011   0.0        0.292   0.0        1 _COM_InitArgv (common.obj)
       0.011   0.0        0.504   0.0        1 _Host_FindMaxClients (host.obj)
       0.009   0.0        0.009   0.0      195 _COM_CheckParm (common.obj)
       0.008   0.0        0.008   0.0        1 _Sys_Init (sys_win.obj)
       0.006   0.0        0.006   0.0        1 _Z_ClearZone (zone.obj)
       0.005   0.0        0.000   0.0        2 _COM_AddGameDirectory (common.obj)
       0.005   0.0        0.000   0.0        1 _COM_InitFilesystem (common.obj)
       0.004   0.0        0.004   0.0        1 _CDAudio_Pause (cd_win.obj)
       0.003   0.0        0.003   0.0        2 _Key_ClearStates (keys.obj)
       0.003   0.0       69.585   0.1        1 _SCR_Init (gl_screen.obj)
       0.002   0.0        0.002   0.0        4 _CalcFov (gl_screen.obj)
       0.001   0.0        0.153   0.0        1 _CL_NextDemo (cl_main.obj)
       0.001   0.0        0.001   0.0        1 _R_ClearBeams (cl_tent.obj)
       0.001   0.0        0.001   0.0        1 _SCR_CenterPrint (gl_screen.obj)
       0.001   0.0        0.001   0.0        1 _Key_Unbindall_f (keys.obj)
       0.000   0.0        0.222   0.0        1 _Memory_Init (zone.obj)
       0.000   0.0        0.000   0.0        8 _Mod_Sprite_StripExtension (gl_model.obj)
       0.000   0.0       10.656   0.0      192 _AddParticle (gl_rpart.obj)
       0.000   0.0        0.000   0.0       16 _AddParticleType (gl_rpart.obj)
       0.000   0.0        0.000   0.0     1560 _AddTrail (gl_rpart.obj)
       0.000   0.0        0.000   0.0     1659 _AddTrailColor (gl_rpart.obj)
       0.000   0.0        0.022   0.0        2 _AppActivate (gl_vidnt.obj)
