Profile: Function timing, sorted by time
Date:    Mon May 17 19:14:20 2004


Program Statistics
------------------
    Command line at 2004 May 17 19:12: "D:\Games\QUAKE\qmb-V1" 
    Total time: 51675.643 millisecond
    Time outside of functions: 320.058 millisecond
    Call depth: 89
    Total functions: 1622
    Total hits: 6422828
    Function coverage: 34.0%
    Overhead Calculated 8
    Overhead Average 8

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 51355.585 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1622
    Hits in module: 6422828
    Module function coverage: 34.0%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
       0.000   0.0        9.388   0.0      203 _AddParticle (gl_rpart.obj)
       0.000   0.0        0.000   0.0       16 _AddParticleType (gl_rpart.obj)
       0.000   0.0        6.031   0.0     1917 _AddTrail (gl_rpart.obj)
       0.000   0.0        0.027   0.0        2 _AppActivate (gl_vidnt.obj)
       0.000   0.0        0.000   0.0      722 _BoundPoly (gl_warp.obj)
       0.000   0.0       20.677   0.0       19 _BuildTris (gl_mesh.obj)
       0.000   0.0        0.392   0.0        1 _CDAudio_Play (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Resume (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Stop (cd_win.obj)
       0.000   0.0        0.000   0.0     1406 _CDAudio_Update (cd_win.obj)
       0.000   0.0        0.000   0.0     1405 _CL_AdjustAngles (cl_input.obj)
       0.000   0.0        0.000   0.0      252 _CL_AllocDlight (cl_main.obj)
       0.000   0.0        0.473   0.0        2 _CL_Disconnect (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CL_InitInput (cl_input.obj)
       0.000   0.0        0.000   0.0      276 _CL_KeepaliveMessage (cl_parse.obj)
       0.000   0.0        0.000   0.0    14050 _CL_KeyState (cl_input.obj)
       0.000   0.0        0.000   0.0        1 _CL_NextDemo (cl_main.obj)
       0.000   0.0        0.000   0.0      204 _CL_ParseBaseline (cl_parse.obj)
       0.000   0.0        0.000   0.0      903 _CL_ParseClientdata (cl_parse.obj)
       0.000   0.0    24965.456  48.6        1 _CL_ParseServerInfo (cl_parse.obj)
       0.000   0.0        0.000   0.0      571 _CL_ParseStartSoundPacket (cl_parse.obj)
       0.000   0.0        0.000   0.0       44 _CL_ParseStatic (cl_parse.obj)
       0.000   0.0        0.000   0.0       66 _CL_ParseStaticSound (cl_parse.obj)
       0.000   0.0        0.000   0.0      111 _CL_ParseTEnt (cl_tent.obj)
       0.000   0.0       78.242   0.2     1406 _CL_SendCmd (cl_main.obj)
       0.000   0.0        0.000   0.0        4 _CL_SignonReply (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CL_StopPlayback (cl_demo.obj)
       0.000   0.0        0.000   0.0      195 _COM_CheckParm (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_CheckRegistered (common.obj)
       0.000   0.0        0.718   0.0      183 _COM_CloseFile (common.obj)
       0.000   0.0      169.477   0.3      449 _COM_FOpenFile (common.obj)
       0.000   0.0       10.353   0.0        1 _COM_Init (common.obj)
       0.000   0.0      109.799   0.2      244 _COM_LoadFile (common.obj)
       0.000   0.0       17.762   0.0        9 _COM_LoadHunkFile (common.obj)
       0.000   0.0       10.533   0.0        4 _COM_LoadPackFile (common.obj)
       0.000   0.0       91.458   0.2      234 _COM_LoadStackFile (common.obj)
       0.000   0.0        0.374   0.0        1 _COM_LoadTempFile (common.obj)
       0.000   0.0       73.876   0.1      244 _COM_OpenFile (common.obj)
       0.000   0.0        0.000   0.0      612 _COM_Parse (common.obj)
       0.000   0.0        0.000   0.0      240 _COM_StripExtension (common.obj)
       0.000   0.0        0.000   0.0        2 _CRC_Init (crc.obj)
       0.000   0.0        2.330   0.0      171 _Cache_Alloc (zone.obj)
       0.000   0.0        0.000   0.0      294 _Cache_Free (zone.obj)
       0.000   0.0        0.000   0.0      172 _Cache_FreeHigh (zone.obj)
       0.000   0.0        0.003   0.0        1 _Cache_Init (zone.obj)
       0.000   0.0       11.600   0.0      294 _Cache_Move (zone.obj)
       0.000   0.0        0.000   0.0        1 _Cache_Report (zone.obj)
       0.000   0.0        0.000   0.0        4 _CalcFov (gl_screen.obj)
       0.000   0.0        4.098   0.0        1 _CaptureHelper_Init (capturehelpers.obj)
       0.000   0.0        0.000   0.0        1 _CaptureHelper_OnStopPlayback (capturehelpers.obj)
       0.000   0.0        0.000   0.0     9835 _Capture_IsRecording (captureavi.obj)
       0.000   0.0        0.000   0.0       27 _Cbuf_AddText (cmd.obj)
       0.000   0.0        0.000   0.0        1 _Chase_Init (chase.obj)
       0.000   0.0        0.000   0.0        2 _ClearAllStates (gl_vidnt.obj)
       0.000   0.0        0.000   0.0        6 _Cmd_Alias_f (cmd.obj)
       0.000   0.0        0.000   0.0      519 _Cmd_Argc (cmd.obj)
       0.000   0.0        0.000   0.0      441 _Cmd_Argv (cmd.obj)
       0.000   0.0       42.275   0.1        4 _Cmd_Exec_f (cmd.obj)
       0.000   0.0        0.000   0.0        1 _Cmd_Init (cmd.obj)
       0.000   0.0        0.000   0.0        1 _Cmd_StuffCmds_f (cmd.obj)
       0.000   0.0        4.137   0.0      292 _Cmd_TokenizeString (cmd.obj)
       0.000   0.0        0.000   0.0        3 _Con_ClearNotify (console.obj)
       0.000   0.0        0.000   0.0      539 _Con_DPrintf (console.obj)
       0.000   0.0        5.244   0.0       95 _Con_DrawInput (console.obj)
       0.000   0.0        0.000   0.0     1353 _Con_DrawNotify (console.obj)
       0.000   0.0        0.000   0.0        1 _Con_Init (console.obj)
       0.000   0.0        0.000   0.0      121 _Con_Linefeed (console.obj)
       0.000   0.0        0.000   0.0        1 _Con_ToggleConsole_f (console.obj)
       0.000   0.0        0.000   0.0        6 _CopyString (cmd.obj)
       0.000   0.0       29.429   0.1       94 _Cvar_Command (cvar.obj)
       0.000   0.0       56.813   0.1      210 _Cvar_RegisterVariable (cvar.obj)
       0.000   0.0       15.159   0.0       99 _Cvar_Set (cvar.obj)
       0.000   0.0        7.448   0.0      143 _Cvar_VariableString (cvar.obj)
       0.000   0.0        0.736   0.0        1 _Datagram_Shutdown (net_dgrm.obj)
       0.000   0.0        0.000   0.0        1 _DeinitConProc (conproc.obj)
       0.000   0.0        0.000   0.0      183 _Draw_BeginDisc (gl_draw.obj)
       0.000   0.0       34.139   0.1        1 _Draw_CachePic (gl_draw.obj)
       0.000   0.0        1.004   0.0       95 _Draw_ConsoleBackground (gl_draw.obj)
       0.000   0.0     1819.727   3.5      111 _Draw_PicFromWad (gl_draw.obj)
       0.000   0.0      133.777   0.3     7249 _Draw_TransPic (gl_draw.obj)
       0.000   0.0        0.000   0.0      488 _FindChunk (snd_mem.obj)
       0.000   0.0        0.000   0.0      501 _FindNextChunk (snd_mem.obj)
       0.000   0.0        0.000   0.0        1 _FreeSound (snd_win.obj)
       0.000   0.0        0.000   0.0     1449 _GL_BeginRendering (gl_vidnt.obj)
       0.000   0.0        0.000   0.0     1150 _GetLittleLong (snd_mem.obj)
       0.000   0.0        0.000   0.0      366 _GetLittleShort (snd_mem.obj)
       0.000   0.0        0.000   0.0      122 _GetWavinfo (snd_mem.obj)
       0.000   0.0    42138.534  82.1     1598 _Host_Frame (host.obj)
       0.000   0.0        0.000   0.0     1406 _Host_GetConsoleCommands (host.obj)
       0.000   0.0        7.362   0.0        1 _Host_InitCommands (host_cmd.obj)
       0.000   0.0        6.234   0.0        1 _Host_InitLocal (host.obj)
       0.000   0.0      591.357   1.2        1 _Host_Shutdown (host.obj)
       0.000   0.0       16.216   0.0     5757 _Hunk_Alloc (zone.obj)
       0.000   0.0        0.000   0.0      172 _Hunk_HighMark (zone.obj)
       0.000   0.0        0.000   0.0       43 _Hunk_LowMark (zone.obj)
       0.000   0.0       20.083   0.0      172 _Hunk_TempAlloc (zone.obj)
       0.000   0.0        0.000   0.0        3 _IN_ActivateMouse (in_win.obj)
       0.000   0.0        0.000   0.0     1407 _IN_Commands (in_win.obj)
       0.000   0.0        0.000   0.0        1 _IN_LookupUp (cl_input.obj)
       0.000   0.0        0.135   0.0        1 _IN_Shutdown (in_win.obj)
       0.000   0.0        0.000   0.0        1 _IN_StartupJoystick (in_win.obj)
       0.000   0.0        0.000   0.0        2 _IN_UpdateClipCursor (in_win.obj)
       0.000   0.0        0.000   0.0        1 _Joy_AdvancedUpdate_f (in_win.obj)
       0.000   0.0        0.000   0.0        1 _KeyUp (cl_input.obj)
       0.000   0.0       12.423   0.0      114 _Key_Bind_f (keys.obj)
       0.000   0.0        0.000   0.0        2 _Key_ClearStates (keys.obj)
       0.000   0.0        0.000   0.0      523 _Key_Event (keys.obj)
       0.000   0.0        0.000   0.0       62 _Key_KeynumToString (keys.obj)
       0.000   0.0        0.125   0.0      114 _Key_SetBinding (keys.obj)
       0.000   0.0       25.807   0.1        4 _LoadParticleTexture (gl_rpart.obj)
       0.000   0.0        0.000   0.0    69699 _LongNoSwap (common.obj)
       0.000   0.0        0.000   0.0        1 _Loop_Init (net_loop.obj)
       0.000   0.0        0.000   0.0        1 _Loop_Shutdown (net_loop.obj)
       0.000   0.0        0.000   0.0      931 _MSG_BeginReading (common.obj)
       0.000   0.0        0.000   0.0      903 _MSG_ReadFloat (common.obj)
       0.000   0.0        0.000   0.0      908 _MSG_ReadLong (common.obj)
       0.000   0.0        0.000   0.0    32944 _MSG_ReadShort (common.obj)
       0.000   0.0        0.000   0.0      414 _MSG_ReadString (common.obj)
       0.000   0.0       11.712   0.0     1405 _MSG_WriteFloat (common.obj)
       0.000   0.0        0.000   0.0     4215 _MSG_WriteShort (common.obj)
       0.000   0.0        0.000   0.0        5 _MSG_WriteString (common.obj)
       0.000   0.0        0.000   0.0     1449 _M_Draw (menu.obj)
       0.000   0.0        0.000   0.0        1 _M_Init (menu.obj)
       0.000   0.0        0.000   0.0       11 _MapKey (gl_vidnt.obj)
       0.000   0.0        0.000   0.0        1 _MaskExceptions (sys_win.obj)
       0.000   0.0    24502.827  47.7      157 _Mod_ForName (gl_model.obj)
       0.000   0.0        0.000   0.0      109 _Mod_LeafPVS (gl_model.obj)
       0.000   0.0        0.000   0.0      622 _Mod_LoadAliasFrame (gl_model.obj)
       0.000   0.0        0.000   0.0        4 _Mod_LoadAliasGroup (gl_model.obj)
       0.000   0.0    10074.012  19.6        1 _Mod_LoadBrushModel (gl_model.obj)
       0.000   0.0       32.796   0.1        1 _Mod_LoadFaces (gl_model.obj)
       0.000   0.0        2.401   0.0        1 _Mod_LoadLighting (gl_model.obj)
       0.000   0.0       10.815   0.0        1 _Mod_LoadMarksurfaces (gl_model.obj)
       0.000   0.0        0.000   0.0        1 _Mod_LoadNodes (gl_model.obj)
       0.000   0.0      191.504   0.4        2 _Mod_LoadSpriteModel (gl_model.obj)
       0.000   0.0        0.000   0.0        1 _Mod_LoadSubmodels (gl_model.obj)
       0.000   0.0        0.000   0.0        1 _Mod_LoadTexinfo (gl_model.obj)
       0.000   0.0        0.000   0.0     2186 _Mod_SetParent (gl_model.obj)
       0.000   0.0        0.090   0.0      157 _Mod_TouchModel (gl_model.obj)
       0.000   0.0       28.214   0.1        1 _NET_Init (net_main.obj)
       0.000   0.0        0.000   0.0     1406 _NET_Poll (net_main.obj)
       0.000   0.0        0.736   0.0        1 _NET_Shutdown (net_main.obj)
       0.000   0.0        0.000   0.0      122 _Q_strcat (common.obj)
       0.000   0.0        0.000   0.0     1318 _Q_strcpy (common.obj)
       0.000   0.0        0.000   0.0     1503 _Q_strlen (common.obj)
       0.000   0.0        0.000   0.0     6084 _Q_strncpy (common.obj)
       0.000   0.0        0.000   0.0        1 _Q_strrchr (common.obj)
       0.000   0.0        0.000   0.0       44 _R_AddEfrags (gl_refrag.obj)
       0.000   0.0       44.451   0.1        1 _R_InitParticles (gl_rpart.obj)
       0.000   0.0      285.495   0.6     8670 _R_LightPoint (gl_rlight.obj)
       0.000   0.0        0.000   0.0       55 _R_ParseParticleEffect (gl_rpart.obj)
       0.000   0.0        0.000   0.0       16 _R_ParticleExplosion (gl_rpart.obj)
       0.000   0.0        0.000   0.0     1406 _R_RenderView (gl_rmain.obj)
       0.000   0.0        0.000   0.0      150 _R_RunParticleEffect (gl_rpart.obj)
       0.000   0.0       33.005   0.1     1406 _R_SetupFrame (gl_rmain.obj)
       0.000   0.0        0.000   0.0     1362 _R_SplitEntityOnNode (gl_refrag.obj)
       0.000   0.0        0.000   0.0      106 _RadiusFromBounds (gl_model.obj)
       0.000   0.0        0.000   0.0        6 _RawValuePointer (in_win.obj)
       0.000   0.0        0.071   0.0        1 _SCR_BeginLoadingPlaque (gl_screen.obj)
       0.000   0.0        0.000   0.0        4 _SCR_CalcRefdef (gl_screen.obj)
       0.000   0.0        0.000   0.0       41 _SCR_DrawCenterString (gl_screen.obj)
       0.000   0.0        0.000   0.0     1449 _SCR_DrawPause (gl_screen.obj)
       0.000   0.0        0.000   0.0     1449 _SCR_DrawRam (gl_screen.obj)
       0.000   0.0        0.000   0.0        2 _SCR_EndLoadingPlaque (gl_screen.obj)
       0.000   0.0       44.434   0.1        1 _SCR_Init (gl_screen.obj)
       0.000   0.0      441.741   0.9        1 _SNDDMA_Init (snd_win.obj)
       0.000   0.0        0.000   0.0        1 _SNDDMA_Shutdown (snd_win.obj)
       0.000   0.0        0.000   0.0     2812 _SNDDMA_Submit (snd_win.obj)
       0.000   0.0        0.006   0.0        3 _SZ_Alloc (common.obj)
       0.000   0.0        0.000   0.0        1 _S_BeginPrecaching (snd_dma.obj)
       0.000   0.0        0.000   0.0        1 _S_EndPrecaching (snd_dma.obj)
       0.000   0.0        0.000   0.0      676 _S_StartSound (snd_dma.obj)
       0.000   0.0      441.740   0.9        1 _S_Startup (snd_dma.obj)
       0.000   0.0        0.000   0.0       66 _S_StaticSound (snd_dma.obj)
       0.000   0.0        2.090   0.0      119 _S_TouchSound (snd_dma.obj)
       0.000   0.0        0.000   0.0        1 _S_UnblockSound (snd_win.obj)
       0.000   0.0        0.000   0.0      431 _Sbar_Changed (sbar.obj)
       0.000   0.0     1002.480   2.0        1 _Sbar_Init (sbar.obj)
       0.000   0.0        0.000   0.0     1408 _SetNetTime (net_main.obj)
       0.000   0.0        0.000   0.0      722 _SubdividePolygon (gl_warp.obj)
       0.000   0.0        0.010   0.0        1 _Sys_InitFloatTime (sys_win.obj)
       0.000   0.0        0.000   0.0      813 _Sys_Printf (sys_win.obj)
       0.000   0.0        0.000   0.0        1 _Sys_Quit (sys_win.obj)
       0.000   0.0        0.000   0.0        1 _Sys_SetFPCW (sys_win.obj)
       0.000   0.0        0.000   0.0        1 _VID_GetModeDescription (gl_vidnt.obj)
       0.000   0.0        0.000   0.0        1 _VID_GetModePtr (gl_vidnt.obj)
       0.000   0.0        0.000   0.0      190 _VID_ShiftPalette (gl_vidnt.obj)
       0.000   0.0        0.000   0.0        2 _VID_UpdateWindowStatus (gl_vidnt.obj)
       0.000   0.0        0.000   0.0       16 _V_BonusFlash_f (view.obj)
       0.000   0.0        0.000   0.0     1406 _V_BoundOffsets (view.obj)
       0.000   0.0        0.000   0.0     1596 _V_CalcBlend (view.obj)
       0.000   0.0        0.418   0.0     1406 _V_CalcRoll (view.obj)
       0.000   0.0        0.038   0.0     1449 _V_CheckGamma (view.obj)
       0.000   0.0        0.000   0.0        1 _V_Init (view.obj)
       0.000   0.0        0.000   0.0        8 _V_ParseDamage (view.obj)
       0.000   0.0        0.000   0.0     1405 _V_StopPitchDrift (view.obj)
       0.000   0.0        0.000   0.0        1 _WINS_Listen (net_wins.obj)
       0.000   0.0        0.089   0.0        1 _WINS_Shutdown (net_wins.obj)
       0.000   0.0        0.000   0.0        1 _WIPX_Listen (net_wipx.obj)
       0.000   0.0        0.000   0.0      274 _W_CleanupName (wad.obj)
       0.000   0.0        0.104   0.0      111 _W_GetLumpName (wad.obj)
       0.000   0.0        4.604   0.0        1 _W_LoadWadFile (wad.obj)
       0.000   0.0        2.815   0.0     1022 _Z_Malloc (zone.obj)
       0.000   0.0        0.000   0.0     1022 _Z_TagMalloc (zone.obj)
       0.000   0.0        0.000   0.0     5661 _addGrav (gl_rpart.obj)
       0.000   0.0        0.000   0.0     2812 _angledelta (view.obj)
       0.000   0.0        0.000   0.0     5623 _anglemod (mathlib.obj)
       0.000   0.0        0.000   0.0      128 _findhandle (sys_win.obj)
       0.000   0.0        0.000   0.0       46 _png_get_channels (libpng12.dll)
       0.000   0.0        0.000   0.0       46 _png_get_rowbytes (libpng12.dll)
       0.000   0.0        0.000   0.0       46 _png_get_valid (libpng12.dll)
       0.000   0.0        0.000   0.0       46 _png_read_end (libpng12.dll)
       0.000   0.0        0.000   0.0       42 _png_set_filler (libpng12.dll)
       0.000   0.0        0.000   0.0       46 _png_set_read_fn (libpng12.dll)
       0.000   0.0        0.000   0.0       46 _png_set_sig_bytes (libpng12.dll)
