Profile: Function timing, sorted by time
Date:    Thu Oct 21 11:32:35 2004


Program Statistics
------------------
    Command line at 2004 Oct 21 11:32: "D:\Games\QUAKE\qmb-V1" 
    Total time: 5487.618 millisecond
    Time outside of functions: 244.799 millisecond
    Call depth: 72
    Total functions: 1588
    Total hits: 3012086
    Function coverage: 40.2%
    Overhead Calculated 1232
    Overhead Average 1232

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 5242.819 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1588
    Hits in module: 3012086
    Module function coverage: 40.2%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
       0.077   0.0        0.077   0.0      605 _COM_Parse (common.obj)
       0.077   0.0        0.112   0.0      195 _CaptureHelper_OnUpdateScreen (capturehelpers.obj)
       0.075   0.0        0.075   0.0      473 _next_marker (jdmarker.obj)
       0.074   0.0        0.214   0.0      182 _MSG_WriteFloat (common.obj)
       0.074   0.0        0.074   0.0      742 _Z_Free (zone.obj)
       0.072   0.0        0.072   0.0      183 _R_DrawWaterChain (gl_warp.obj)
       0.072   0.0        0.265   0.0      183 _V_CalcViewRoll (view.obj)
       0.070   0.0        0.070   0.0      195 _SCR_TileClear (gl_screen.obj)
       0.070   0.0        0.070   0.0       60 _va (common.obj)
       0.069   0.0        0.113   0.0       37 _CL_ParseClientdata (cl_parse.obj)
       0.066   0.0        0.528   0.0      182 _COM_CloseFile (common.obj)
       0.066   0.0        0.123   0.0      195 _V_CheckGamma (view.obj)
       0.065   0.0        0.193   0.0      183 _V_CalcRoll (view.obj)
       0.065   0.0        1.024   0.0      195 _Draw_ConsoleBackground (gl_draw.obj)
       0.065   0.0        0.121   0.0      206 _SZ_Write (common.obj)
       0.064   0.0        0.064   0.0      195 _SCR_DrawTurtle (gl_screen.obj)
       0.063   0.0       35.663   0.7      238 _COM_LoadStackFile (common.obj)
       0.063   0.0        0.063   0.0      195 _SCR_DrawNet (gl_screen.obj)
       0.062   0.0        0.062   0.0       57 _png_sig_cmp (libpng12.dll)
       0.062   0.0        8.353   0.2      298 _Cache_Move (zone.obj)
       0.061   0.0        0.061   0.0      212 _Sbar_Changed (sbar.old.obj)
       0.060   0.0        0.060   0.0      215 _COM_CheckParm (common.obj)
       0.058   0.0        0.058   0.0        3 _BuildGammaTable (view.obj)
       0.058   0.0      162.573   3.1      134 _Image_Resample (gl_draw.obj)
       0.057   0.0        0.057   0.0      183 _R_RenderDlights (gl_rlight.obj)
       0.057   0.0        0.220   0.0      204 _CL_ParseBaseline (cl_parse.obj)
       0.057   0.0        0.057   0.0      366 _SNDDMA_Submit (snd_win.obj)
       0.055   0.0        0.058   0.0      182 _IN_JoyMove (in_win.obj)
       0.055   0.0        0.129   0.0        4 _S_StopAllSounds (snd_dma.obj)
       0.053   0.0        0.089   0.0      715 _MSG_ReadAngle (common.obj)
       0.053   0.0        0.084   0.0       29 _get_dqt (jdmarker.obj)
       0.053   0.0        0.525   0.0      122 _GetWavinfo (snd_mem.obj)
       0.051   0.0        0.051   0.0        1 _WINS_CloseSocket (net_wins.obj)
       0.049   0.0        0.070   0.0      298 _Cache_Free (zone.obj)
       0.048   0.0        0.279   0.0        1 _GL_Init (gl_vidnt.obj)
       0.048   0.0        0.048   0.0      183 _CL_LerpPoint (cl_main.obj)
       0.048   0.0        0.048   0.0      183 _V_DriftPitch (view.obj)
       0.047   0.0        0.047   0.0      609 _jdiv_round_up (jutils.obj)
       0.047   0.0       24.496   0.5      248 _COM_OpenFile (common.obj)
       0.047   0.0        0.219   0.0      183 _Host_GetConsoleCommands (host.obj)
       0.047   0.0        0.047   0.0      183 _Surf_EnableFullbright (gl_renderworld.obj)
       0.045   0.0        0.045   0.0      274 _W_CleanupName (wad.obj)
       0.044   0.0        0.044   0.0      134 _findhandle (sys_win.obj)
       0.044   0.0        0.044   0.0        1 _SND_InitScaletable (snd_mix.obj)
       0.043   0.0        0.043   0.0      182 _V_StopPitchDrift (view.obj)
       0.042   0.0        1.355   0.0       29 _master_selection (jdmaster.obj)
       0.040   0.0        0.121   0.0        1 _Mod_LoadTexinfo (gl_model.obj)
       0.040   0.0        0.040   0.0        1 _VID_InitDIB (gl_vidnt.obj)
       0.039   0.0        0.039   0.0        1 _WIPX_CloseSocket (net_wipx.obj)
       0.038   0.0        0.038   0.0      366 _CL_EntityNum (cl_parse.obj)
       0.038   0.0        0.038   0.0      195 _GL_BeginRendering (gl_vidnt.obj)
       0.037   0.0        0.037   0.0      187 _SZ_Clear (common.obj)
       0.037   0.0        0.037   0.0        2 _IN_ShowMouse (in_win.obj)
       0.036   0.0        0.129   0.0        1 _Mod_LoadSubmodels (gl_model.obj)
       0.036   0.0        0.036   0.0       59 _Con_DPrintf (console.obj)
       0.036   0.0       16.807   0.3       79 _R_SetupAliasBlendedFrame (gl_mesh.obj)
       0.035   0.0        0.036   0.0        1 _IN_StartupMouse (in_win.obj)
       0.034   0.0        0.674   0.0      115 _Key_Bind_f (keys.obj)
       0.033   0.0       22.434   0.4      111 _Draw_PicFromWad (gl_draw.obj)
       0.033   0.0        0.033   0.0      195 _SCR_DrawPause (gl_screen.obj)
       0.032   0.0        0.421   0.0      488 _FindChunk (snd_mem.obj)
       0.031   0.0        0.031   0.0      172 _Cache_FreeHigh (zone.obj)
       0.031   0.0        0.031   0.0       57 _png_get_IHDR (libpng12.dll)
       0.031   0.0       26.466   0.5      128 _S_PrecacheSound (snd_dma.obj)
       0.030   0.0     2969.956  56.6      157 _Mod_ForName (gl_model.obj)
       0.030   0.0        0.034   0.0       29 _prepare_range_limit_table (jdmaster.obj)
       0.029   0.0       52.679   1.0        1 _R_NewMap (gl_rmisc.obj)
       0.029   0.0        0.053   0.0        1 _CheckCombineExtension (gl_vidnt.obj)
       0.027   0.0        0.027   0.0      509 _Cmd_Argc (cmd.obj)
       0.027   0.0        0.079   0.0       29 _get_sof (jdmarker.obj)
       0.027   0.0     1313.566  25.1        1 _Host_Init (host.obj)
       0.026   0.0        0.057   0.0       29 _initial_setup (jdinput.obj)
       0.026   0.0        0.182   0.0       87 _free_pool (jmemmgr.obj)
       0.026   0.0        0.026   0.0      122 _Q_strcat (common.obj)
       0.026   0.0        0.026   0.0       60 _fgetLittleShort (gl_tga.obj)
       0.025   0.0        1.412   0.0        1 _CL_PlayDemo_f (cl_demo.obj)
       0.025   0.0        0.033   0.0       29 _get_sos (jdmarker.obj)
       0.025   0.0        4.630   0.1        8 _Mod_LoadSpriteFrame (gl_model.obj)
       0.025   0.0        0.025   0.0      447 _Cmd_Argv (cmd.obj)
       0.025   0.0        0.106   0.0      116 _alloc_sarray (jmemmgr.obj)
       0.024   0.0      172.602   3.3        1 _Draw_Init (gl_draw.obj)
       0.023   0.0        0.996   0.0      130 _GL_SubdivideSurface (gl_warp.obj)
       0.023   0.0        0.025   0.0       29 _jinit_upsampler (jdsample.obj)
       0.023   0.0        0.169   0.0      111 _W_GetLumpName (wad.obj)
       0.022   0.0       13.930   0.3        1 _Sbar_Init (sbar.old.obj)
       0.021   0.0        0.021   0.0       29 _start_pass (jddctmgr.obj)
       0.021   0.0        0.037   0.0       29 _jpeg_calc_output_dimensions (jdmaster.obj)
       0.021   0.0        0.021   0.0       57 _png_set_read_fn (libpng12.dll)
       0.021   0.0        0.036   0.0       58 _get_interesting_appn (jdmarker.obj)
       0.021   0.0        0.023   0.0        2 _CL_NewTranslation (cl_parse.obj)
       0.020   0.0        0.030   0.0       29 _jinit_inverse_dct (jddctmgr.obj)
       0.020   0.0        2.294   0.0       58 _consume_markers (jdinput.obj)
       0.020   0.0        0.020   0.0       57 _png_get_valid (libpng12.dll)
       0.019   0.0        0.263   0.0        1 _Mod_LoadEntities (gl_model.obj)
       0.019   0.0        0.098   0.0      145 _alloc_large (jmemmgr.obj)
       0.018   0.0        0.731   0.0       29 _first_marker (jdmarker.obj)
       0.018   0.0        0.018   0.0      366 _GetLittleShort (snd_mem.obj)
       0.018   0.0        0.946   0.0      116 _skip_variable (jdmarker.obj)
       0.018   0.0        0.052   0.0       29 _prepare_for_output_pass (jdmaster.obj)
       0.017   0.0        2.916   0.1       95 _Cvar_Command (cvar.obj)
       0.017   0.0        0.022   0.0        1 _Host_ClearMemory (host.obj)
       0.017   0.0        0.064   0.0       29 _jinit_marker_reader (jdmarker.obj)
       0.017   0.0        0.206   0.0       29 _jpeg_finish_decompress (jdapimin.obj)
       0.017   0.0        0.364   0.0      115 _Key_SetBinding (keys.obj)
       0.017   0.0        0.040   0.0        1 _Key_Init (keys.obj)
       0.017   0.0        0.743   0.0       29 _jpeg_CreateDecompress (jdapimin.obj)
       0.016   0.0        0.029   0.0        2 _Cvar_SetValue (cvar.obj)
       0.016   0.0        0.020   0.0       29 _per_scan_setup (jdinput.obj)
       0.016   0.0        1.265   0.0      143 _Cvar_VariableString (cvar.obj)
       0.015   0.0        0.015   0.0       57 _png_get_channels (libpng12.dll)
       0.015   0.0        0.048   0.0        5 _Con_SafePrintf (console.obj)
       0.015   0.0        0.920   0.0      116 _skip_input_data (jdatasrc.obj)
       0.015   0.0        0.015   0.0      172 _Hunk_HighMark (zone.obj)
       0.014   0.0        0.024   0.0      116 _jpeg_alloc_huff_table (jcomapi.obj)
       0.014   0.0        0.190   0.0      157 _Mod_TouchModel (gl_model.obj)
       0.014   0.0        0.098   0.0       29 _jinit_d_main_controller (jdmainct.obj)
       0.014   0.0        0.014   0.0       24 _MapKey (gl_vidnt.obj)
       0.014   0.0        0.016   0.0       29 _jinit_huff_decoder (jdhuff.obj)
       0.013   0.0        0.040   0.0       29 _jinit_d_coef_controller (jdcoefct.obj)
       0.013   0.0        0.013   0.0       63 _Key_KeynumToString (keys.obj)
       0.013   0.0       19.331   0.4        1 _NET_Init (net_main.obj)
       0.013   0.0        0.257   0.0      115 _Key_StringToKeynum (keys.obj)
       0.013   0.0        0.037   0.0       12 _Key_Console (keys.obj)
       0.013   0.0        0.020   0.0       29 _latch_quant_tables (jdinput.obj)
       0.012   0.0        0.013   0.0        2 _R_InitTextures (gl_rmisc.obj)
       0.012   0.0        0.012   0.0      106 _RadiusFromBounds (gl_model.obj)
       0.012   0.0        2.298   0.0       29 _jpeg_consume_input (jdapimin.obj)
       0.012   0.0        0.016   0.0       29 _get_soi (jdmarker.obj)
       0.012   0.0        0.025   0.0      163 _SwapPic (wad.obj)
       0.012   0.0        0.415   0.0       29 _start_pass_huff_decoder (jdhuff.obj)
       0.011   0.0        0.053   0.0       16 _Cbuf_AddText (cmd.obj)
       0.011   0.0        0.384   0.0        1 _W_LoadWadFile (wad.obj)
       0.011   0.0        0.032   0.0        1 _Mod_LoadVisibility (gl_model.obj)
       0.011   0.0        0.051   0.0       66 _S_StaticSound (snd_dma.obj)
       0.011   0.0        0.016   0.0       58 _jpeg_alloc_quant_table (jcomapi.obj)
       0.011   0.0        0.471   0.0       29 _start_input_pass (jdinput.obj)
       0.011   0.0        0.021   0.0        1 _Sys_Init (sys_win.obj)
       0.010   0.0        0.151   0.0       29 _jpeg_abort (jcomapi.obj)
       0.010   0.0        0.014   0.0       37 _MSG_ReadFloat (common.obj)
       0.010   0.0        0.010   0.0       57 _png_set_sig_bytes (libpng12.dll)
       0.010   0.0        0.093   0.0       66 _CL_ParseStaticSound (cl_parse.obj)
       0.010   0.0        0.834   0.0      119 _S_TouchSound (snd_dma.obj)
       0.010   0.0        1.017   0.0        1 _CL_InitTEnts (cl_tent.obj)
       0.010   0.0       28.102   0.5        1 _R_Init (gl_rmisc.obj)
       0.009   0.0        0.009   0.0        1 _WIPX_GetSocketAddr (net_wipx.obj)
       0.009   0.0        0.018   0.0       47 _Con_Linefeed (console.obj)
       0.009   0.0        0.009   0.0       29 _WINS_Connect (net_wins.obj)
       0.009   0.0        0.009   0.0       29 _WIPX_Connect (net_wins.obj)
       0.009   0.0        0.009   0.0       29 _jpeg_mem_init (net_wins.obj)
       0.009   0.0        0.009   0.0       29 _jpeg_std_error (jerror.obj)
       0.009   0.0        0.009   0.0       57 _png_get_rowbytes (libpng12.dll)
       0.009   0.0        0.028   0.0        1 _Mod_Init (gl_model.obj)
       0.008   0.0        0.079   0.0       29 _self_destruct (jmemmgr.obj)
       0.008   0.0        1.366   0.0       29 _jinit_master_decompress (jdmaster.obj)
       0.008   0.0        0.252   0.0       44 _R_AddEfrags (gl_refrag.obj)
       0.008   0.0        0.014   0.0       29 _reset_input_controller (jdinput.obj)
       0.008   0.0        0.015   0.0       29 _get_dri (jdmarker.obj)
       0.008   0.0        0.008   0.0       29 _realize_virt_arrays (jmemmgr.obj)
       0.008   0.0        0.008   0.0       29 _default_decompress_parms (jdapimin.obj)
       0.007   0.0        0.031   0.0       29 _jpeg_stdio_src (jdatasrc.obj)
       0.007   0.0      320.620   6.1        1 _Host_Quit_f (host_cmd.obj)
       0.007   0.0        0.007   0.0        1 _Math_Init (mathlib.obj)
       0.007   0.0        1.430   0.0       29 _jpeg_start_decompress (jdapistd.obj)
       0.007   0.0        0.007   0.0       29 _finish_input_pass (jdinput.obj)
       0.007   0.0        0.011   0.0        1 _COM_InitArgv (common.obj)
       0.007   0.0        0.009   0.0       29 _examine_app0 (jdmarker.obj)
       0.007   0.0        0.010   0.0       29 _jinit_d_post_controller (jdpostct.obj)
       0.007   0.0        0.034   0.0        9 _CL_ParseStartSoundPacket (cl_parse.obj)
       0.007   0.0        0.056   0.0        6 _Cmd_Alias_f (cmd.obj)
       0.007   0.0        0.007   0.0        4 _CalcFov (gl_screen.obj)
       0.007   0.0        0.089   0.0       29 _jpeg_destroy_decompress (jdapimin.obj)
       0.007   0.0        0.318   0.0       44 _CL_ParseStatic (cl_parse.obj)
       0.006   0.0        0.006   0.0       42 _MSG_ReadLong (common.obj)
       0.006   0.0        0.006   0.0        9 _SND_PickChannel (snd_dma.obj)
       0.006   0.0        0.006   0.0        2 _R_ClearHuds (gl_hud.obj)
       0.006   0.0        0.006   0.0        1 _WIPX_AddrToString (net_wipx.obj)
       0.006   0.0        2.633   0.1        2 _COM_AddGameDirectory (common.obj)
       0.006   0.0        0.010   0.0       29 _jinit_input_controller (jdinput.obj)
       0.006   0.0        0.173   0.0        1 _Host_InitCommands (host_cmd.obj)
       0.006   0.0       18.496   0.4        1 _Datagram_Init (net_dgrm.obj)
       0.006   0.0        0.006   0.0       29 _finish_output_pass (jdmaster.obj)
       0.006   0.0        0.017   0.0        9 _S_StartSound (snd_dma.obj)
       0.006   0.0        0.013   0.0        4 _SCR_CalcRefdef (gl_screen.obj)
       0.005   0.0        2.802   0.1        1 _CL_Init (cl_main.obj)
       0.005   0.0        0.165   0.0        1 _M_Init (menu.obj)
       0.005   0.0        2.303   0.0       29 _jpeg_read_header (jdapimin.obj)
       0.005   0.0        0.056   0.0       29 _output_pass_setup (jdapistd.obj)
       0.005   0.0        0.116   0.0        1 _V_Init (view.obj)
       0.005   0.0        2.641   0.1        1 _COM_InitFilesystem (common.obj)
       0.005   0.0        0.005   0.0       58 _use_merged_upsample (jdmaster.obj)
       0.004   0.0        0.054   0.0        6 _Cbuf_InsertText (cmd.obj)
       0.004   0.0        0.004   0.0       40 _MSG_BeginReading (common.obj)
       0.004   0.0        0.004   0.0       47 _Hunk_LowMark (zone.obj)
       0.004   0.0        0.004   0.0       29 _reset_error_mgr (jerror.obj)
       0.004   0.0        0.004   0.0        2 _S_BlockSound (snd_win.obj)
       0.004   0.0        0.004   0.0        1 _Mod_ClearAll (gl_model.obj)
       0.004   0.0        0.083   0.0       29 _jpeg_destroy (jcomapi.obj)
       0.004   0.0        0.006   0.0       29 _examine_app14 (jdmarker.obj)
       0.004   0.0        1.086   0.0        1 _CL_InitInput (cl_input.obj)
       0.004   0.0        0.016   0.0        1 _Bot_Init (bot.obj)
       0.004   0.0        4.866   0.1        4 _Cmd_Exec_f (cmd.obj)
       0.004   0.0        0.160   0.0        1 _PR_Init (pr_edict.obj)
       0.004   0.0        0.004   0.0       10 _png_set_filler (libpng12.dll)
       0.004   0.0        0.313   0.0        1 _Host_FindMaxClients (host.obj)
       0.004   0.0        1.200   0.0        2 _AppActivate (gl_vidnt.obj)
       0.004   0.0      320.578   6.1        1 _Host_Shutdown (host.obj)
       0.004   0.0        0.071   0.0        1 _Memory_Init (zone.obj)
       0.004   0.0        0.004   0.0        1 _CDAudio_Pause (cd_win.obj)
       0.004   0.0        0.004   0.0        3 _R_TranslatePlayerSkin (gl_rmisc.obj)
       0.004   0.0        0.004   0.0       58 _finish_pass2 (jdatasrc.obj)
       0.004   0.0        0.004   0.0       58 _finish_pass_1_quant (jdatasrc.obj)
       0.004   0.0        0.004   0.0       58 _start_pass_dcolor (jdatasrc.obj)
       0.004   0.0        0.004   0.0       58 _term_source (jdatasrc.obj)
       0.004   0.0        0.004   0.0        3 _KeyUp (cl_input.obj)
       0.004   0.0        0.006   0.0       29 _start_input_pass (jdcoefct.obj)
       0.003   0.0        1.080   0.0        1 _Host_Startdemos_f (host_cmd.obj)
       0.003   0.0        0.003   0.0        8 _Mod_Sprite_StripExtension (gl_model.obj)
       0.003   0.0        0.003   0.0       29 _start_pass_dpost (jdpostct.obj)
       0.003   0.0        0.003   0.0       29 _start_pass_main (jdmainct.obj)
       0.003   0.0        0.003   0.0       58 _reset_marker_reader (jdmarker.obj)
       0.003   0.0        4.636   0.1        2 _Mod_LoadSpriteModel (gl_model.obj)
       0.003   0.0        0.013   0.0        4 _CL_SignonReply (cl_main.obj)
       0.003   0.0        1.335   0.0        9 _COM_LoadHunkFile (common.obj)
       0.003   0.0        0.805   0.0        1 _SCR_Init (gl_screen.obj)
       0.003   0.0        0.003   0.0       29 _start_output_pass (jdcoefct.obj)
       0.003   0.0      115.296   2.2        1 _S_Init (snd_dma.obj)
       0.003   0.0        0.003   0.0        4 _Mod_LoadAliasGroup (gl_model.obj)
       0.002   0.0        0.017   0.0        1 _R_InitHuds (gl_hud.obj)
       0.002   0.0        0.024   0.0        6 _CopyString (cmd.obj)
       0.002   0.0        0.815   0.0        1 _NET_Shutdown (net_main.obj)
       0.002   0.0        0.003   0.0        1 _Joy_AdvancedUpdate_f (in_win.obj)
       0.002   0.0        0.002   0.0       29 _init_source (jdatasrc.obj)
       0.002   0.0        0.002   0.0       29 _start_pass_upsample (jdsample.obj)
       0.001   0.0        0.001   0.0        3 _Mod_DecompressVis (gl_model.obj)
       0.001   0.0        0.004   0.0        2 _IN_LookupUp (cl_input.obj)
       0.001   0.0        0.001   0.0        1 _Key_Unbindall_f (keys.obj)
       0.001   0.0        0.142   0.0        1 _CaptureHelper_Init (capturehelpers.obj)
       0.001   0.0        0.001   0.0        6 _RawValuePointer (in_win.obj)
       0.001   0.0        4.010   0.1        5 _LoadParticleTexture (gl_rpart.obj)
       0.001   0.0        0.002   0.0        2 _VID_UpdateWindowStatus (gl_vidnt.obj)
       0.001   0.0        0.001   0.0        2 _Key_ClearStates (keys.obj)
       0.001   0.0        0.001   0.0       16 _AddParticleType (gl_rpart.obj)
       0.001   0.0        0.805   0.0        1 _Datagram_Shutdown (net_dgrm.obj)
       0.001   0.0        0.001   0.0        3 _IN_ActivateMouse (in_win.obj)
       0.001   0.0        0.001   0.0        2 _IN_UpdateClipCursor (in_win.obj)
       0.001   0.0        6.762   0.1        1 _R_InitParticles (gl_rpart.obj)
       0.001   0.0        0.047   0.0        2 _CL_Disconnect (cl_main.obj)
       0.001   0.0        0.089   0.0        1 _IN_Shutdown (in_win.obj)
       0.001   0.0        0.619   0.0        1 _Host_InitLocal (host.obj)
       0.001   0.0        0.002   0.0        1 _CDAudio_Play (cd_win.obj)
       0.001   0.0        0.001   0.0        2 _IN_ClearStates (in_win.obj)
       0.001   0.0        0.001   0.0        1 _Con_ToggleConsole_f (console.obj)
       0.001   0.0        0.361   0.0        1 _Draw_CachePic (gl_draw.obj)
       0.001   0.0        0.001   0.0        1 _CDAudio_Resume (cd_win.obj)
       0.001   0.0        0.001   0.0        1 _R_ClearBeams (cl_tent.obj)
       0.001   0.0        0.001   0.0        1 _Host_ShutdownServer (host.obj)
       0.001   0.0        0.024   0.0        3 _SZ_Alloc (common.obj)
       0.001   0.0        0.003   0.0        5 _MSG_WriteString (common.obj)
       0.001   0.0        0.052   0.0        1 _WINS_Shutdown (net_wins.obj)
       0.001   0.0      110.846   2.1        1 _SNDDMA_Init (snd_win.obj)
       0.001   0.0        0.002   0.0        1 _IN_JumpUp (cl_input.obj)
       0.001   0.0        0.001   0.0        1 _CDAudio_Stop (cd_win.obj)
       0.001   0.0        0.001   0.0        1 _Cmd_StuffCmds_f (cmd.obj)
       0.001   0.0        0.001   0.0        1 _COM_SkipPath (common.obj)
       0.001   0.0        0.001   0.0        1 _S_UnblockSound (snd_win.obj)
       0.001   0.0        0.002   0.0        3 _Mod_LeafPVS (gl_model.obj)
       0.000   0.0      110.847   2.1        1 _S_Startup (snd_dma.obj)
       0.000   0.0        0.066   0.0        1 _Con_Init (console.obj)
       0.000   0.0        0.000   0.0        1 _CL_StopPlayback (cl_demo.obj)
       0.000   0.0        0.000   0.0        1 _Q_strrchr (common.obj)
       0.000   0.0        0.000   0.0        1 _DeinitConProc (conproc.obj)
       0.000   0.0        0.034   0.0        1 _SCR_BeginLoadingPlaque (gl_screen.obj)
       0.000   0.0        0.000   0.0        1 _Cache_Report (zone.obj)
       0.000   0.0        0.000   0.0        2 _CRC_Init (crc.obj)
       0.000   0.0        0.007   0.0        1 _Sys_InitFloatTime (sys_win.obj)
       0.000   0.0        0.000   0.0        1 _COM_DefaultExtension (common.obj)
       0.000   0.0        0.208   0.0        1 _COM_LoadTempFile (common.obj)
       0.000   0.0        0.000   0.0        2 _SCR_EndLoadingPlaque (gl_screen.obj)
       0.000   0.0        0.010   0.0        1 _Cbuf_Init (cmd.obj)
       0.000   0.0        0.013   0.0        1 _Cache_Init (zone.obj)
       0.000   0.0        0.000   0.0        1 _Loop_Init (net_loop.obj)
       0.000   0.0        0.024   0.0        1 _Chase_Init (chase.obj)
       0.000   0.0        0.008   0.0        1 _Cmd_Init (cmd.obj)
       0.000   0.0        2.676   0.1        1 _COM_Init (common.obj)
       0.000   0.0        0.000   0.0        1 _VID_GetModeDescription (gl_vidnt.obj)
       0.000   0.0        0.000   0.0        1 _WINS_Listen (net_wins.obj)
       0.000   0.0        0.018   0.0        1 _COM_CheckRegistered (common.obj)
       0.000   0.0        0.000   0.0        1 _WIPX_Listen (net_wipx.obj)
       0.000   0.0        0.000   0.0        1 _Z_ClearZone (zone.obj)
       0.000   0.0        0.000   0.0        1 _V_BonusFlash_f (view.obj)
       0.000   0.0        0.000   0.0        3 _Con_ClearNotify (console.obj)
       0.000   0.0        0.000   0.0        1 _VID_GetModePtr (gl_vidnt.obj)
       0.000   0.0        0.000   0.0        1 _CL_NextDemo (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CaptureHelper_OnStopPlayback (capturehelpers.obj)
       0.000   0.0        0.000   0.0        1 _FreeSound (snd_win.obj)
       0.000   0.0        0.000   0.0        1 _IN_StartupJoystick (in_win.obj)
       0.000   0.0        0.000   0.0      183 _R_RenderView (gl_rmain.obj)
       0.000   0.0        0.000   0.0        1 _SNDDMA_Shutdown (snd_win.obj)
       0.000   0.0        0.000   0.0        4 _S_ClearBuffer (snd_dma.obj)
       0.000   0.0        0.000   0.0        1 _Sys_Quit (sys_win.obj)
